C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,03:00:00,REGULAR,0004603861,0001003964                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,07:00:00,REGULAR,0004603866,0001003967                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,11:00:00,REGULAR,0004603897,0001003990                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,15:00:00,REGULAR,0004604047,0001004009                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,19:00:00,REGULAR,0004604266,0001004048                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,23:00:00,REGULAR,0004604379,0001004065                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,03:00:00,REGULAR,0004604400,0001004077                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,07:00:00,REGULAR,0004604410,0001004080                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,11:00:00,REGULAR,0004604437,0001004089                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,15:00:00,REGULAR,0004604538,0001004112                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,19:00:00,REGULAR,0004604730,0001004147                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,23:00:00,REGULAR,0004604787,0001004156                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,03:00:00,REGULAR,0004604804,0001004158                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:16:02,REGULAR,0004604805,0001004158                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:17:22,REGULAR,0004604805,0001004158                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:38:53,REGULAR,0004604805,0001004158                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:40:13,REGULAR,0004604805,0001004158                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,07:00:00,REGULAR,0004604817,0001004170                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,11:00:00,REGULAR,0004604999,0001004318                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,15:00:00,REGULAR,0004605185,0001004379                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,19:00:00,REGULAR,0004606059,0001004468                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,23:00:00,REGULAR,0004606366,0001004519                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,03:00:00,REGULAR,0004606401,0001004521                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,07:00:00,REGULAR,0004606415,0001004537                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,11:00:00,REGULAR,0004606587,0001004699                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,15:00:00,REGULAR,0004606797,0001004772                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,19:00:00,REGULAR,0004607655,0001004849                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,23:00:00,REGULAR,0004608002,0001004890                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,03:00:00,REGULAR,0004608039,0001004894                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,07:00:00,REGULAR,0004608054,0001004905                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,11:00:00,REGULAR,0004608228,0001005051                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,15:00:00,REGULAR,0004608485,0001005127                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,19:00:00,REGULAR,0004609395,0001005199                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,23:00:00,REGULAR,0004609650,0001005232                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,03:00:00,REGULAR,0004609686,0001005236                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,07:00:00,REGULAR,0004609694,0001005245                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,11:00:00,REGULAR,0004609868,0001005414                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,15:00:00,REGULAR,0004610102,0001005455                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,19:00:00,REGULAR,0004610928,0001005502                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,23:00:00,REGULAR,0004611211,0001005543                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,03:00:00,REGULAR,0004611238,0001005546                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:00:00,REGULAR,0004611242,0001005558                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:35:22,REGULAR,0004611253,0001005564                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,11:00:00,REGULAR,0004611400,0001005728                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,15:00:00,REGULAR,0004611624,0001005795                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,19:00:00,REGULAR,0004612433,0001005855                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,23:00:00,REGULAR,0004612704,0001005883                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,03:00:00,REGULAR,0000430133,0001615591                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,07:00:00,REGULAR,0000430140,0001615611                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,11:00:00,REGULAR,0000430160,0001615718                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,15:00:00,REGULAR,0000430230,0001615914                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,19:00:00,REGULAR,0000430315,0001616182                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/10/2015,23:00:00,REGULAR,0000430368,0001616318                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,03:00:00,REGULAR,0000430387,0001616364                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,07:00:00,REGULAR,0000430389,0001616377                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,11:00:00,REGULAR,0000430407,0001616426                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,15:00:00,REGULAR,0000430448,0001616532                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,19:00:00,REGULAR,0000430502,0001616686                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/11/2015,23:00:00,REGULAR,0000430532,0001616788                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,03:00:00,REGULAR,0000430542,0001616801                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:16:02,REGULAR,0000430542,0001616805                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:17:22,REGULAR,0000430542,0001616805                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:38:53,REGULAR,0000430542,0001616808                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:40:13,REGULAR,0000430542,0001616808                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,07:00:00,REGULAR,0000430545,0001616915                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,11:00:00,REGULAR,0000430614,0001617856                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,15:00:00,REGULAR,0000430659,0001618173                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,19:00:00,REGULAR,0000430946,0001618850                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/12/2015,23:00:00,REGULAR,0000431058,0001619039                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,03:00:00,REGULAR,0000431075,0001619065                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,07:00:00,REGULAR,0000431081,0001619155                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,11:00:00,REGULAR,0000431143,0001620160                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,15:00:00,REGULAR,0000431210,0001620561                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,19:00:00,REGULAR,0000431517,0001621328                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/13/2015,23:00:00,REGULAR,0000431647,0001621573                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,03:00:00,REGULAR,0000431664,0001621601                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,07:00:00,REGULAR,0000431665,0001621709                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,11:00:00,REGULAR,0000431743,0001622659                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,15:00:00,REGULAR,0000431815,0001623005                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,19:00:00,REGULAR,0000432239,0001623698                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/14/2015,23:00:00,REGULAR,0000432377,0001623981                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,03:00:00,REGULAR,0000432399,0001624018                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,07:00:00,REGULAR,0000432406,0001624111                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,11:00:00,REGULAR,0000432455,0001625064                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,15:00:00,REGULAR,0000432527,0001625471                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,19:00:00,REGULAR,0000432821,0001626163                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/15/2015,23:00:00,REGULAR,0000432965,0001626475                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,03:00:00,REGULAR,0000432987,0001626503                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:00:00,REGULAR,0000432993,0001626595                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:35:22,REGULAR,0000433000,0001626691                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,11:00:00,REGULAR,0000433045,0001627547                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,15:00:00,REGULAR,0000433132,0001627952                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,19:00:00,REGULAR,0000433451,0001628658                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/16/2015,23:00:00,REGULAR,0000433581,0001628942                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,03:00:00,REGULAR,0004545750,0007129608                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,07:00:00,REGULAR,0004545763,0007129633                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,11:00:00,REGULAR,0004545832,0007129771                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,15:00:00,REGULAR,0004546044,0007130020                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,19:00:00,REGULAR,0004546266,0007130301                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/10/2015,23:00:00,REGULAR,0004546447,0007130479                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,03:00:00,REGULAR,0004546514,0007130562                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,07:00:00,REGULAR,0004546521,0007130577                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,11:00:00,REGULAR,0004546574,0007130665                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,15:00:00,REGULAR,0004546719,0007130811                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,19:00:00,REGULAR,0004546812,0007130944                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/11/2015,23:00:00,REGULAR,0004546921,0007131086                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,03:00:00,REGULAR,0004546952,0007131117                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:16:02,REGULAR,0004546954,0007131122                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:17:22,REGULAR,0004546954,0007131122                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:38:53,REGULAR,0004546956,0007131125                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:40:13,REGULAR,0004546956,0007131125                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,07:00:00,REGULAR,0004546967,0007131222                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,11:00:00,REGULAR,0004547120,0007132162                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,15:00:00,REGULAR,0004547267,0007132438                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,19:00:00,REGULAR,0004547828,0007132939                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/12/2015,23:00:00,REGULAR,0004548092,0007133155                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,03:00:00,REGULAR,0004548153,0007133189                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,07:00:00,REGULAR,0004548180,0007133308                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,11:00:00,REGULAR,0004548330,0007134254                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,15:00:00,REGULAR,0004548522,0007134574                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,19:00:00,REGULAR,0004549153,0007135193                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/13/2015,23:00:00,REGULAR,0004549413,0007135444                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,03:00:00,REGULAR,0004549462,0007135473                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,07:00:00,REGULAR,0004549479,0007135584                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,11:00:00,REGULAR,0004549626,0007136547                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,15:00:00,REGULAR,0004549798,0007136820                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,19:00:00,REGULAR,0004550342,0007137327                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/14/2015,23:00:00,REGULAR,0004550639,0007137633                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,03:00:00,REGULAR,0004550704,0007137671                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,07:00:00,REGULAR,0004550720,0007137773                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,11:00:00,REGULAR,0004550861,0007138707                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,15:00:00,REGULAR,0004551070,0007139117                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,19:00:00,REGULAR,0004551733,0007139749                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/15/2015,23:00:00,REGULAR,0004552063,0007140043                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,03:00:00,REGULAR,0004552131,0007140101                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:00:00,REGULAR,0004552148,0007140213                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,07:35:22,REGULAR,0004552175,0007140301                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,11:00:00,REGULAR,0004552301,0007141158                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,15:00:00,REGULAR,0004552501,0007141596                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,19:00:00,REGULAR,0004553101,0007142255                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/16/2015,23:00:00,REGULAR,0004553429,0007142572                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,03:00:00,REGULAR,0004279462,0005876494                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,07:00:00,REGULAR,0004279470,0005876514                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,11:00:00,REGULAR,0004279543,0005876645                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,15:00:00,REGULAR,0004279731,0005876795                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,19:00:00,REGULAR,0004279923,0005877012                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/10/2015,23:00:00,REGULAR,0004280103,0005877128                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,03:00:00,REGULAR,0004280159,0005877190                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,07:00:00,REGULAR,0004280165,0005877201                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,11:00:00,REGULAR,0004280225,0005877284                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,15:00:00,REGULAR,0004280347,0005877397                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,19:00:00,REGULAR,0004280512,0005877529                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/11/2015,23:00:00,REGULAR,0004280619,0005877629                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,03:00:00,REGULAR,0004280644,0005877651                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:16:02,REGULAR,0004280646,0005877653                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:17:22,REGULAR,0004280646,0005877653                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:38:53,REGULAR,0004280646,0005877659                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,05:40:13,REGULAR,0004280646,0005877659                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,07:00:00,REGULAR,0004280656,0005877789                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,11:00:00,REGULAR,0004280811,0005878746                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,15:00:00,REGULAR,0004280952,0005878967                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,19:00:00,REGULAR,0004281435,0005879449                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/12/2015,23:00:00,REGULAR,0004281630,0005879651                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,03:00:00,REGULAR,0004281690,0005879671                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,07:00:00,REGULAR,0004281700,0005879822                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,11:00:00,REGULAR,0004281891,0005880795                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,15:00:00,REGULAR,0004282090,0005881076                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,19:00:00,REGULAR,0004282780,0005881516                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/13/2015,23:00:00,REGULAR,0004283057,0005881772                                     
