C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,19:00:00,REGULAR,0004972406,0001684919                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,23:00:00,REGULAR,0004972793,0001684953                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,03:00:00,REGULAR,0004972839,0001684958                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,07:00:00,REGULAR,0004972857,0001684994                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,11:00:00,REGULAR,0004973024,0001685338                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,15:00:00,REGULAR,0004973252,0001685411                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,19:00:00,REGULAR,0004974138,0001685478                                     
A002,R051,02-00-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,23:00:00,REGULAR,0004974487,0001685522                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,03:00:00,REGULAR,0004612768,0001005888                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,07:00:00,REGULAR,0004612780,0001005896                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,11:00:00,REGULAR,0004612858,0001005940                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,15:00:00,REGULAR,0004613107,0001006002                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,19:00:00,REGULAR,0004613427,0001006073                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,23:00:00,REGULAR,0004613597,0001006099                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,03:00:00,REGULAR,0004613636,0001006109                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,07:00:00,REGULAR,0004613640,0001006110                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,11:00:00,REGULAR,0004613694,0001006140                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,15:00:00,REGULAR,0004613824,0001006187                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,19:00:00,REGULAR,0004614040,0001006220                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,23:00:00,REGULAR,0004614160,0001006235                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,03:00:00,REGULAR,0004614202,0001006239                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,07:00:00,REGULAR,0004614207,0001006249                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,11:00:00,REGULAR,0004614285,0001006352                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,15:00:00,REGULAR,0004614527,0001006414                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,19:00:00,REGULAR,0004615007,0001006474                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,23:00:00,REGULAR,0004615235,0001006495                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,03:00:00,REGULAR,0004615271,0001006498                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,07:00:00,REGULAR,0004615285,0001006515                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,11:00:00,REGULAR,0004615441,0001006670                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,15:00:00,REGULAR,0004615594,0001006718                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,19:00:00,REGULAR,0004616384,0001006783                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,23:00:00,REGULAR,0004616637,0001006813                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,03:00:00,REGULAR,0004616659,0001006817                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,07:00:00,REGULAR,0004616668,0001006830                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,11:00:00,REGULAR,0004616856,0001006989                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,15:00:00,REGULAR,0004617040,0001007035                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,19:00:00,REGULAR,0004617840,0001007095                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,23:00:00,REGULAR,0004618106,0001007138                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,03:00:00,REGULAR,0004618140,0001007146                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,07:00:00,REGULAR,0004618155,0001007157                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,11:00:00,REGULAR,0004618311,0001007325                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,15:00:00,REGULAR,0004618482,0001007370                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,19:00:00,REGULAR,0004619220,0001007431                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,23:00:00,REGULAR,0004619519,0001007463                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,03:00:00,REGULAR,0004619564,0001007469                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,07:00:00,REGULAR,0004619575,0001007484                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,11:00:00,REGULAR,0004619745,0001007636                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,15:00:00,REGULAR,0004619948,0001007687                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,19:00:00,REGULAR,0004620698,0001007764                                     
A002,R051,02-00-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,23:00:00,REGULAR,0004621005,0001007798                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,03:00:00,REGULAR,0000433625,0001629037                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,07:00:00,REGULAR,0000433629,0001629069                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,11:00:00,REGULAR,0000433681,0001629365                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,15:00:00,REGULAR,0000433823,0001629819                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,19:00:00,REGULAR,0000434012,0001630325                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/17/2015,23:00:00,REGULAR,0000434117,0001630571                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,03:00:00,REGULAR,0000434150,0001630635                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,07:00:00,REGULAR,0000434152,0001630659                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,11:00:00,REGULAR,0000434187,0001630859                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,15:00:00,REGULAR,0000434278,0001631141                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,19:00:00,REGULAR,0000434380,0001631473                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/18/2015,23:00:00,REGULAR,0000434459,0001631623                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,03:00:00,REGULAR,0000434481,0001631647                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,07:00:00,REGULAR,0000434484,0001631737                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,11:00:00,REGULAR,0000434513,0001632387                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,15:00:00,REGULAR,0000434609,0001632954                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,19:00:00,REGULAR,0000434836,0001633582                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/19/2015,23:00:00,REGULAR,0000434943,0001633806                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,03:00:00,REGULAR,0000434955,0001633819                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,07:00:00,REGULAR,0000434959,0001633910                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,11:00:00,REGULAR,0000435035,0001634900                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,15:00:00,REGULAR,0000435111,0001635233                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,19:00:00,REGULAR,0000435433,0001635960                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/20/2015,23:00:00,REGULAR,0000435543,0001636234                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,03:00:00,REGULAR,0000435562,0001636252                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,07:00:00,REGULAR,0000435568,0001636356                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,11:00:00,REGULAR,0000435643,0001637339                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,15:00:00,REGULAR,0000435719,0001637745                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,19:00:00,REGULAR,0000436070,0001638480                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/21/2015,23:00:00,REGULAR,0000436185,0001638756                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,03:00:00,REGULAR,0000436203,0001638780                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,07:00:00,REGULAR,0000436205,0001638890                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,11:00:00,REGULAR,0000436269,0001639850                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,15:00:00,REGULAR,0000436345,0001640194                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,19:00:00,REGULAR,0000436666,0001640816                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/22/2015,23:00:00,REGULAR,0000436794,0001641074                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,03:00:00,REGULAR,0000436815,0001641113                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,07:00:00,REGULAR,0000436817,0001641220                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,11:00:00,REGULAR,0000436884,0001642145                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,15:00:00,REGULAR,0000436949,0001642553                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,19:00:00,REGULAR,0000437239,0001643180                                     
A002,R051,02-03-00,LEXINGTON AVE,NQR456,BMT,01/23/2015,23:00:00,REGULAR,0000437372,0001643472                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,03:00:00,REGULAR,0004553551,0007142675                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,07:00:00,REGULAR,0004553564,0007142709                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,11:00:00,REGULAR,0004553696,0007143052                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,15:00:00,REGULAR,0004554034,0007143467                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,19:00:00,REGULAR,0004554411,0007143974                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/17/2015,23:00:00,REGULAR,0004554659,0007144231                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,03:00:00,REGULAR,0004554768,0007144328                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,07:00:00,REGULAR,0004554786,0007144357                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,11:00:00,REGULAR,0004554900,0007144561                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,15:00:00,REGULAR,0004555134,0007144887                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,19:00:00,REGULAR,0004555409,0007145260                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/18/2015,23:00:00,REGULAR,0004555604,0007145456                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,03:00:00,REGULAR,0004555679,0007145481                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,07:00:00,REGULAR,0004555688,0007145563                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,11:00:00,REGULAR,0004555785,0007146320                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,15:00:00,REGULAR,0004556049,0007146924                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,19:00:00,REGULAR,0004556525,0007147577                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/19/2015,23:00:00,REGULAR,0004556781,0007147839                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,03:00:00,REGULAR,0004556836,0007147867                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,07:00:00,REGULAR,0004556846,0007147983                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,11:00:00,REGULAR,0004557010,0007149047                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,15:00:00,REGULAR,0004557208,0007149431                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,19:00:00,REGULAR,0004557808,0007150062                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/20/2015,23:00:00,REGULAR,0004558116,0007150374                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,03:00:00,REGULAR,0004558187,0007150397                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,07:00:00,REGULAR,0004558202,0007150513                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,11:00:00,REGULAR,0004558381,0007151431                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,15:00:00,REGULAR,0004558609,0007151826                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,19:00:00,REGULAR,0004559248,0007152508                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/21/2015,23:00:00,REGULAR,0004559587,0007152794                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,03:00:00,REGULAR,0004559653,0007152836                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,07:00:00,REGULAR,0004559667,0007152937                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,11:00:00,REGULAR,0004559824,0007153874                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,15:00:00,REGULAR,0004560055,0007154275                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,19:00:00,REGULAR,0004560654,0007154904                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/22/2015,23:00:00,REGULAR,0004560991,0007155194                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,03:00:00,REGULAR,0004561056,0007155242                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,07:00:00,REGULAR,0004561075,0007155334                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,11:00:00,REGULAR,0004561236,0007156263                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,15:00:00,REGULAR,0004561486,0007156657                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,19:00:00,REGULAR,0004562052,0007157362                                     
A002,R051,02-03-01,LEXINGTON AVE,NQR456,BMT,01/23/2015,23:00:00,REGULAR,0004562408,0007157675                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,03:00:00,REGULAR,0004287516,0005888166                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,07:00:00,REGULAR,0004287531,0005888217                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,11:00:00,REGULAR,0004287673,0005888509                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,15:00:00,REGULAR,0004287978,0005888794                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,19:00:00,REGULAR,0004288363,0005889136                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/17/2015,23:00:00,REGULAR,0004288622,0005889280                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,03:00:00,REGULAR,0004288719,0005889350                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,07:00:00,REGULAR,0004288727,0005889386                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,11:00:00,REGULAR,0004288794,0005889576                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,15:00:00,REGULAR,0004288986,0005889841                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,19:00:00,REGULAR,0004289188,0005890081                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/18/2015,23:00:00,REGULAR,0004289380,0005890210                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,03:00:00,REGULAR,0004289433,0005890243                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,07:00:00,REGULAR,0004289440,0005890345                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,11:00:00,REGULAR,0004289553,0005891034                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,15:00:00,REGULAR,0004289796,0005891450                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,19:00:00,REGULAR,0004290292,0005891893                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/19/2015,23:00:00,REGULAR,0004290527,0005892092                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,03:00:00,REGULAR,0004290566,0005892115                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,07:00:00,REGULAR,0004290581,0005892264                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,11:00:00,REGULAR,0004290807,0005893195                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,15:00:00,REGULAR,0004291002,0005893489                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,19:00:00,REGULAR,0004291641,0005893950                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/20/2015,23:00:00,REGULAR,0004291923,0005894213                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,03:00:00,REGULAR,0004291964,0005894242                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,07:00:00,REGULAR,0004291980,0005894384                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,11:00:00,REGULAR,0004292172,0005895355                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,15:00:00,REGULAR,0004292415,0005895669                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,19:00:00,REGULAR,0004293157,0005896182                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/21/2015,23:00:00,REGULAR,0004293492,0005896418                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,03:00:00,REGULAR,0004293538,0005896456                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,07:00:00,REGULAR,0004293547,0005896619                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,11:00:00,REGULAR,0004293721,0005897584                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,15:00:00,REGULAR,0004293907,0005897876                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,19:00:00,REGULAR,0004294562,0005898323                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/22/2015,23:00:00,REGULAR,0004294877,0005898612                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,03:00:00,REGULAR,0004294933,0005898652                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,07:00:00,REGULAR,0004294954,0005898786                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,11:00:00,REGULAR,0004295144,0005899689                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,15:00:00,REGULAR,0004295356,0005899965                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,19:00:00,REGULAR,0004295972,0005900494                                     
A002,R051,02-03-02,LEXINGTON AVE,NQR456,BMT,01/23/2015,23:00:00,REGULAR,0004296288,0005900710                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,03:00:00,REGULAR,0003924228,0004806058                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,07:00:00,REGULAR,0003924234,0004806101                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,11:00:00,REGULAR,0003924342,0004806318                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,15:00:00,REGULAR,0003924616,0004806498                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,19:00:00,REGULAR,0003925025,0004806712                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,01/17/2015,23:00:00,REGULAR,0003925254,0004806795                                     
