C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0003857530,0004733601                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0003857783,0004733813                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0003858148,0004734033                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0003858336,0004734127                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0003858413,0004734164                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0003858419,0004734196                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,11:00:00,REGULAR,0003858466,0004734368                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,15:00:00,REGULAR,0003858642,0004734567                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,19:00:00,REGULAR,0003858909,0004734747                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/23/2014,23:00:00,REGULAR,0003859095,0004734863                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,03:00:00,REGULAR,0003859132,0004734878                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,07:00:00,REGULAR,0003859156,0004735024                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,11:00:00,REGULAR,0003859332,0004735903                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,15:00:00,REGULAR,0003859516,0004736145                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,19:00:00,REGULAR,0003860230,0004736391                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/24/2014,23:00:00,REGULAR,0003860523,0004736521                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,03:00:00,REGULAR,0003860571,0004736544                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,07:00:00,REGULAR,0003860582,0004736717                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,08:20:38,REGULAR,0003860654,0004736994                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,11:00:00,REGULAR,0003860807,0004737541                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,15:00:00,REGULAR,0003861036,0004737733                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,19:00:00,REGULAR,0003861757,0004738019                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/25/2014,23:00:00,REGULAR,0003862062,0004738188                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,03:00:00,REGULAR,0003862121,0004738207                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,07:00:00,REGULAR,0003862142,0004738364                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,11:00:00,REGULAR,0003862371,0004739100                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,15:00:00,REGULAR,0003862726,0004739318                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,19:00:00,REGULAR,0003863358,0004739541                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/26/2014,23:00:00,REGULAR,0003863591,0004739638                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,03:00:00,REGULAR,0003863636,0004739668                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,07:00:00,REGULAR,0003863645,0004739694                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,11:00:00,REGULAR,0003863706,0004739823                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,15:00:00,REGULAR,0003863837,0004739948                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,19:00:00,REGULAR,0003863940,0004740026                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/27/2014,23:00:00,REGULAR,0003864012,0004740094                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,03:00:00,REGULAR,0003864043,0004740126                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,07:00:00,REGULAR,0003864050,0004740202                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,11:00:00,REGULAR,0003864138,0004740578                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,15:00:00,REGULAR,0003864385,0004740786                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,19:00:00,REGULAR,0003864773,0004740960                                     
A002,R051,02-03-03,LEXINGTON AVE,NQR456,BMT,11/28/2014,23:00:00,REGULAR,0003865013,0004741039                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,03:00:00,REGULAR,0004897802,0002805221                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,07:00:00,REGULAR,0004897809,0002805255                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0004897901,0002805373                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0004898215,0002805445                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0004898645,0002805536                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0004898896,0002805586                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0004899000,0002805600                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0004899011,0002805618                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,11:00:00,REGULAR,0004899068,0002805701                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,15:00:00,REGULAR,0004899285,0002805780                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,19:00:00,REGULAR,0004899593,0002805860                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/23/2014,23:00:00,REGULAR,0004899785,0002805901                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,03:00:00,REGULAR,0004899835,0002805910                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,07:00:00,REGULAR,0004899854,0002806011                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,11:00:00,REGULAR,0004900165,0002806366                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,15:00:00,REGULAR,0004900427,0002806450                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,19:00:00,REGULAR,0004901246,0002806535                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/24/2014,23:00:00,REGULAR,0004901559,0002806592                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,03:00:00,REGULAR,0004901627,0002806604                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,07:00:00,REGULAR,0004901642,0002806751                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,08:20:38,REGULAR,0004901719,0002806920                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,11:00:00,REGULAR,0004901971,0002807174                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,15:00:00,REGULAR,0004902200,0002807303                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,19:00:00,REGULAR,0004903048,0002807416                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/25/2014,23:00:00,REGULAR,0004903443,0002807497                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/26/2014,03:00:00,REGULAR,0004903506,0002807512                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/26/2014,07:00:00,REGULAR,0004903519,0002807628                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/26/2014,11:00:00,REGULAR,0004903831,0002807984                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/26/2014,19:00:00,REGULAR,0004904907,0002808181                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/26/2014,23:00:00,REGULAR,0004905192,0002808228                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,03:00:00,REGULAR,0004905261,0002808237                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,07:00:00,REGULAR,0004905272,0002808265                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,11:00:00,REGULAR,0004905372,0002808314                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,15:00:00,REGULAR,0004905509,0002808358                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,19:00:00,REGULAR,0004905623,0002808389                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/27/2014,23:00:00,REGULAR,0004905721,0002808417                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,03:00:00,REGULAR,0004905763,0002808426                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,07:00:00,REGULAR,0004905768,0002808478                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,11:00:00,REGULAR,0004905869,0002808737                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,15:00:00,REGULAR,0004906126,0002808829                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,19:00:00,REGULAR,0004906594,0002808910                                     
A002,R051,02-03-04,LEXINGTON AVE,NQR456,BMT,11/28/2014,23:00:00,REGULAR,0004906852,0002808945                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,03:00:00,REGULAR,0007987302,0001174406                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,07:00:00,REGULAR,0007987338,0001174414                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0007987542,0001174447                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0007987990,0001174471                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0007988624,0001174490                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0007989095,0001174495                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0007989278,0001174495                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0007989305,0001174501                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,11:00:00,REGULAR,0007989461,0001174525                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,15:00:00,REGULAR,0007989830,0001174551                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,19:00:00,REGULAR,0007990311,0001174576                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/23/2014,23:00:00,REGULAR,0007990675,0001174582                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,03:00:00,REGULAR,0007990772,0001174585                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,07:00:00,REGULAR,0007990819,0001174613                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,11:00:00,REGULAR,0007991373,0001174675                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,15:00:00,REGULAR,0007991777,0001174692                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,19:00:00,REGULAR,0007992826,0001174716                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/24/2014,23:00:00,REGULAR,0007993374,0001174730                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,03:00:00,REGULAR,0007993515,0001174733                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,07:00:00,REGULAR,0007993576,0001174769                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,08:20:38,REGULAR,0007993739,0001174794                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,11:00:00,REGULAR,0007994181,0001174851                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,15:00:00,REGULAR,0007994666,0001174880                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,19:00:00,REGULAR,0007995807,0001174905                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/25/2014,23:00:00,REGULAR,0007996404,0001174939                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/26/2014,03:00:00,REGULAR,0007996548,0001174943                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/26/2014,07:00:00,REGULAR,0007996601,0001174983                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/26/2014,11:00:00,REGULAR,0007997090,0001175069                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/26/2014,19:00:00,REGULAR,0007998441,0001175110                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/26/2014,23:00:00,REGULAR,0007998864,0001175118                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,03:00:00,REGULAR,0007998985,0001175118                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,07:00:00,REGULAR,0007999023,0001175126                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,11:00:00,REGULAR,0007999236,0001175142                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,15:00:00,REGULAR,0007999511,0001175154                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,19:00:00,REGULAR,0007999746,0001175165                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/27/2014,23:00:00,REGULAR,0007999933,0001175176                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,03:00:00,REGULAR,0008000003,0001175177                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,07:00:00,REGULAR,0008000030,0001175193                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,11:00:00,REGULAR,0008000216,0001175299                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,15:00:00,REGULAR,0008000619,0001175328                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,19:00:00,REGULAR,0008001242,0001175350                                     
A002,R051,02-03-05,LEXINGTON AVE,NQR456,BMT,11/28/2014,23:00:00,REGULAR,0008001652,0001175357                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,03:00:00,REGULAR,0006216529,0000457964                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,07:00:00,REGULAR,0006216543,0000457967                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0006216689,0000457973                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0006216960,0000457984                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0006217443,0000457989                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0006217740,0000457993                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0006217821,0000457994                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0006217831,0000457995                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,11:00:00,REGULAR,0006217943,0000458002                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,15:00:00,REGULAR,0006218186,0000458004                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,19:00:00,REGULAR,0006218480,0000458008                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/23/2014,23:00:00,REGULAR,0006218728,0000458010                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,03:00:00,REGULAR,0006218788,0000458011                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,07:00:00,REGULAR,0006218829,0000458017                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,11:00:00,REGULAR,0006219434,0000458023                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,15:00:00,REGULAR,0006219693,0000458026                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,19:00:00,REGULAR,0006220675,0000458030                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/24/2014,23:00:00,REGULAR,0006221094,0000458036                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,03:00:00,REGULAR,0006221157,0000458037                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,07:00:00,REGULAR,0006221203,0000458039                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,08:20:38,REGULAR,0006221396,0000458043                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,11:00:00,REGULAR,0006221839,0000458050                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,15:00:00,REGULAR,0006222140,0000458055                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,19:00:00,REGULAR,0006223151,0000458069                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/25/2014,23:00:00,REGULAR,0006223586,0000458070                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/26/2014,03:00:00,REGULAR,0006223672,0000458071                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/26/2014,07:00:00,REGULAR,0006223713,0000458074                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/26/2014,11:00:00,REGULAR,0006224154,0000458090                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/26/2014,19:00:00,REGULAR,0006225324,0000458096                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/26/2014,23:00:00,REGULAR,0006225655,0000458100                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,03:00:00,REGULAR,0006225717,0000458100                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,07:00:00,REGULAR,0006225733,0000458100                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,11:00:00,REGULAR,0006225828,0000458105                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,15:00:00,REGULAR,0006225985,0000458108                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,19:00:00,REGULAR,0006226149,0000458109                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/27/2014,23:00:00,REGULAR,0006226237,0000458110                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,03:00:00,REGULAR,0006226266,0000458110                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,07:00:00,REGULAR,0006226278,0000458112                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,11:00:00,REGULAR,0006226440,0000458126                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,15:00:00,REGULAR,0006226675,0000458134                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,19:00:00,REGULAR,0006227181,0000458141                                     
A002,R051,02-03-06,LEXINGTON AVE,NQR456,BMT,11/28/2014,23:00:00,REGULAR,0006227425,0000458142                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/23/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/24/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,08:20:38,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/25/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/26/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/26/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/26/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/26/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/26/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/27/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,03:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,07:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,11:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,15:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,19:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-00,LEXINGTON AVE,NQR456,BMT,11/28/2014,23:00:00,REGULAR,0000001116,0000000000                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,03:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,07:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,11:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,15:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,19:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/22/2014,23:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/23/2014,03:00:00,REGULAR,0000000000,0000000571                                     
A002,R051,02-05-01,LEXINGTON AVE,NQR456,BMT,11/23/2014,07:00:00,REGULAR,0000000000,0000000571                                     
